observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
cc689306-072f-484d-9765-af358f59255a,097f6b30-6c02-4e99-8e75-794640936b75,,3d57fe84-5fa0-418c-842f-e42820c2c43e,2021-06-03T01:14:12+09:30,2021-06-03T01:14:12+09:30,event,animal,,Leporidae,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:13:22Z,0.72,,
f529e379-5736-453a-ae8a-1c0bad1ce8bc,097f6b30-6c02-4e99-8e75-794640936b75,,fa60891c-b410-4713-ac76-a6ac4fa87a49,2021-06-03T01:14:13+09:30,2021-06-03T01:14:13+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:23:58Z,0.81,,
b4ac1666-dfda-4ef7-b55b-d8562c44fa67,097f6b30-6c02-4e99-8e75-794640936b75,,b4ac1666-dfda-4ef7-b55b-d8562c44fa67,2021-06-03T04:45:13+09:30,2021-06-03T04:45:13+09:30,event,unclassified,,,,,,,,,,,,,,,,,,,,
14f429ff-4d62-453d-aa0e-1360903a5595,097f6b30-6c02-4e99-8e75-794640936b75,,14f429ff-4d62-453d-aa0e-1360903a5595,2021-06-03T04:45:14+09:30,2021-06-03T04:45:14+09:30,event,unclassified,,,,,,,,,,,,,,,,,,,,
9d72901c-14b0-48e7-acc5-aa5506ce6009,097f6b30-6c02-4e99-8e75-794640936b75,,9d72901c-14b0-48e7-acc5-aa5506ce6009,2021-06-03T04:45:15+09:30,2021-06-03T04:45:15+09:30,event,unclassified,,,,,,,,,,,,,,,,,,,,
693283ab-2fcd-4ace-b74c-08cbdf490101,097f6b30-6c02-4e99-8e75-794640936b75,,50474d83-9301-4ec8-a6a1-3b875370e730,2021-06-04T00:03:27+09:30,2021-06-04T00:03:27+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:14:13Z,0.91,,
a68da659-ec29-4d0d-8949-c0848654624d,097f6b30-6c02-4e99-8e75-794640936b75,,5119b727-8c6a-47b7-91af-7d8848f021ea,2021-06-04T00:03:45+09:30,2021-06-04T00:03:45+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:14:17Z,0.91,,
740adf70-a584-4f0f-80d2-bef29d701b62,097f6b30-6c02-4e99-8e75-794640936b75,,c2f6b5d7-fa05-48c3-9c17-9b4673a82c01,2021-06-04T00:03:46+09:30,2021-06-04T00:03:46+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:20:44Z,0.96,,
6b0b4114-8057-439b-9620-96cd11bb3ca5,097f6b30-6c02-4e99-8e75-794640936b75,,769e348f-c203-4c62-9ac8-8f461ccaca2e,2021-06-04T21:12:35+09:30,2021-06-04T21:12:35+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:16:33Z,0.95,,
240ece2d-c38d-421e-9e24-bc98c5307c11,097f6b30-6c02-4e99-8e75-794640936b75,,fc0c673a-c4e6-4a2d-aa6f-7b02d59214b6,2021-06-04T21:12:36+09:30,2021-06-04T21:12:36+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:24:02Z,0.92,,
2abf11de-f106-4d31-8ede-a272c0235cbc,097f6b30-6c02-4e99-8e75-794640936b75,,ef38142d-22a3-4529-ae32-fd372aff231a,2021-06-04T21:13:45+09:30,2021-06-04T21:13:45+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:23:13Z,0.96,,
a92feff3-a256-4ba2-9632-4bd72169d310,097f6b30-6c02-4e99-8e75-794640936b75,,8a57c46f-b28f-40c4-8d61-769b474c21d2,2021-06-04T21:13:46+09:30,2021-06-04T21:13:46+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:17:42Z,0.71,,
659380e2-af60-4dd3-807d-57f4b7dc8f1b,097f6b30-6c02-4e99-8e75-794640936b75,,b4108765-3ffa-422d-86ad-c4b16e3bef72,2021-06-04T21:23:20+09:30,2021-06-04T21:23:20+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:19:56Z,0.93,,
ab30e5a5-c868-44db-be66-cb4bf228c5f7,097f6b30-6c02-4e99-8e75-794640936b75,,ab30e5a5-c868-44db-be66-cb4bf228c5f7,2021-06-04T21:23:22+09:30,2021-06-04T21:23:22+09:30,event,unclassified,,,,,,,,,,,,,,,,,,,,
28798fe1-76ee-4b9e-b249-8df6ecb73240,097f6b30-6c02-4e99-8e75-794640936b75,,c54f3a36-637c-4ce1-bc4a-7fd48337da63,2021-06-04T21:59:02+09:30,2021-06-04T21:59:02+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:20:51Z,0.89,,
c28072e1-c8d8-481a-8e19-ff67f1c40cf1,097f6b30-6c02-4e99-8e75-794640936b75,,436725ca-ce24-4d6b-b398-2fad8d49bcf4,2021-06-05T10:09:51+09:30,2021-06-05T10:09:51+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:13:40Z,0.91,,
190dd56d-35a6-4f0a-952c-c78e376d18db,097f6b30-6c02-4e99-8e75-794640936b75,,13ebc929-f99f-4c2e-acb6-d6d09b6a1a21,2021-06-05T10:09:54+09:30,2021-06-05T10:09:54+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:11:07Z,0.94,,
6fa6efd8-d4b9-4b04-b91c-541d8e171918,097f6b30-6c02-4e99-8e75-794640936b75,,e84d0994-5012-4753-8fc2-6d5d46b45edf,2021-06-05T10:09:55+09:30,2021-06-05T10:09:55+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:22:53Z,0.94,,
f6af6646-bcb5-461f-9e6e-807f9d4d6e6d,097f6b30-6c02-4e99-8e75-794640936b75,,8a8a5c7d-70b4-4510-96a1-818c128403e9,2021-06-05T10:09:56+09:30,2021-06-05T10:09:56+09:30,event,unclassified,,,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:17:43Z,0.87,,
9153ac66-a982-46a2-a0cb-84d53d24e911,097f6b30-6c02-4e99-8e75-794640936b75,,dc6cfc37-6c78-4de6-b4b0-88a19415193e,2021-06-05T10:11:14+09:30,2021-06-05T10:11:14+09:30,event,unclassified,,,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:22:13Z,0.91,,
c8db92fd-67fa-411e-a1ef-5a476a1f2185,097f6b30-6c02-4e99-8e75-794640936b75,,cc4ac437-fbb6-43d1-abbc-d6d37c46fede,2021-06-05T10:11:15+09:30,2021-06-05T10:11:15+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:21:11Z,0.98,,
1790f8cb-44a0-4777-822c-5c43cf6d8e6e,097f6b30-6c02-4e99-8e75-794640936b75,,07bb9eda-39ee-4153-a75e-60ac7b018d60,2021-06-06T01:56:28+09:30,2021-06-06T01:56:28+09:30,event,unclassified,,,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:10:16Z,0.97,,
f203e086-cdf1-479e-b6a7-7250b583ee4f,097f6b30-6c02-4e99-8e75-794640936b75,,01c3c348-cd2b-4938-ab4e-02c9edcacbed,2021-06-06T06:37:42+09:30,2021-06-06T06:37:42+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:10:00Z,0.92,,
7149fa79-8cd7-4b7a-85cb-344a90d505c2,097f6b30-6c02-4e99-8e75-794640936b75,,6ed50e02-7895-456f-a8e3-08835e85c4eb,2021-06-06T06:37:43+09:30,2021-06-06T06:37:43+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:16:09Z,0.97,,
8f87032f-7c9e-48bc-8961-93778ec563b8,097f6b30-6c02-4e99-8e75-794640936b75,,51cfd6b0-2b47-4f71-bea9-919b10416568,2021-06-06T06:37:44+09:30,2021-06-06T06:37:44+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:14:20Z,0.93,,
d3f13dac-cb5c-4c4d-86bc-48c929d1e007,097f6b30-6c02-4e99-8e75-794640936b75,,d244ffa6-2f16-4a56-9c0b-763ed8641095,2021-06-06T18:15:39+09:30,2021-06-06T18:15:39+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:21:33Z,0.97,,
7e3ee945-a9f5-4de8-9b4a-56cf33ccb806,097f6b30-6c02-4e99-8e75-794640936b75,,2b5bc288-c433-4d34-b8f3-6ad70283929b,2021-06-06T18:15:40+09:30,2021-06-06T18:15:40+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:12:17Z,0.96,,
dc638284-6344-40cc-991b-8d3438a223c4,097f6b30-6c02-4e99-8e75-794640936b75,,64880171-781e-4052-847b-5b1a0f9e3836,2021-06-07T02:48:01+09:30,2021-06-07T02:48:01+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:15:42Z,0.9,,
140bf394-b4bb-4e99-a1d6-32c6bb0fed1e,097f6b30-6c02-4e99-8e75-794640936b75,,f165d888-80f8-431b-afaa-395e1c214be1,2021-06-07T06:11:19+09:30,2021-06-07T06:11:19+09:30,event,animal,,Lepus capensis,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:23:21Z,0.77,,
cfd9f335-fc8b-4889-8c20-c84ea8374910,097f6b30-6c02-4e99-8e75-794640936b75,,470c835c-d606-4aa6-99c5-48dcd6a2a1e1,2021-06-07T06:11:20+09:30,2021-06-07T06:11:20+09:30,event,animal,,Leporidae,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:13:56Z,0.86,,
dc88e423-10a5-425f-968c-da0af9a1e7b2,097f6b30-6c02-4e99-8e75-794640936b75,,680bfccd-5471-439f-b16f-718305eedc07,2021-06-07T06:21:49+09:30,2021-06-07T06:21:49+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:15:53Z,0.96,,
4f905d86-1e7a-4b5d-9c0c-337994dd854a,097f6b30-6c02-4e99-8e75-794640936b75,,b42bb192-330b-4020-8508-c9ade8917b5a,2021-06-07T06:21:59+09:30,2021-06-07T06:21:59+09:30,event,unclassified,,,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:19:56Z,0.84,,
c738c96c-dfec-4381-a614-c68b54e93a20,097f6b30-6c02-4e99-8e75-794640936b75,,1f8c664b-60bc-44c2-afea-812b4793b38c,2021-06-07T06:22:00+09:30,2021-06-07T06:22:00+09:30,event,unclassified,,,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:11:50Z,0.95,,
eb5be021-0a73-4200-b442-e6b4eb3bebc0,097f6b30-6c02-4e99-8e75-794640936b75,,d668e3ff-7d5f-44e5-8d27-40cc5fcbb8d8,2021-06-08T23:33:11+09:30,2021-06-08T23:33:11+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:21:49Z,0.76,,
dd288b44-fe65-40b3-887a-51151d57197b,097f6b30-6c02-4e99-8e75-794640936b75,,fd02d11e-fb62-4be9-9d90-33a0afd620e3,2021-06-08T23:33:12+09:30,2021-06-08T23:33:12+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:24:08Z,0.77,,
939b7ef2-d6d7-4a73-ad6a-534ddf399077,097f6b30-6c02-4e99-8e75-794640936b75,,68ae2846-1617-42bc-9420-76573e3deb1c,2021-06-09T00:48:56+09:30,2021-06-09T00:48:56+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:15:54Z,0.93,,
b5470373-2a2e-48c8-8775-882814c6398d,097f6b30-6c02-4e99-8e75-794640936b75,,b5470373-2a2e-48c8-8775-882814c6398d,2021-06-09T00:56:31+09:30,2021-06-09T00:56:31+09:30,event,unclassified,,,,,,,,,,,,,,,,,,,,
7f8285ca-861b-43fe-bb00-2ca5767b742e,097f6b30-6c02-4e99-8e75-794640936b75,,7f8285ca-861b-43fe-bb00-2ca5767b742e,2021-06-09T00:56:32+09:30,2021-06-09T00:56:32+09:30,event,unclassified,,,,,,,,,,,,,,,,,,,,
c79fdb7f-ee10-4add-89a9-f99a167be13e,097f6b30-6c02-4e99-8e75-794640936b75,,83e876bc-b764-4d00-b950-1a897d3bf979,2021-06-10T18:55:41+09:30,2021-06-10T18:55:41+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:17:27Z,0.94,,
7a4e00bd-9489-44cf-88f1-c7ca84de6be5,097f6b30-6c02-4e99-8e75-794640936b75,,1898bff4-5eab-493a-b9ce-b8f1b4701a8b,2021-06-10T18:55:43+09:30,2021-06-10T18:55:43+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:11:21Z,0.92,,
122117e4-2146-46fa-9a33-b55502f0906a,097f6b30-6c02-4e99-8e75-794640936b75,,fc1859d9-1bb1-4d88-86fb-8252c39ffb2c,2021-06-10T21:03:47+09:30,2021-06-10T21:03:47+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:24:03Z,0.91,,
1a48fd34-a5d4-4ea9-aa72-9ecd305a0677,097f6b30-6c02-4e99-8e75-794640936b75,,c4a8f83c-08e4-42c7-ae72-65972610e126,2021-06-10T21:03:48+09:30,2021-06-10T21:03:48+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:20:50Z,0.93,,
ead800c2-8768-4819-921e-290d76e3e532,097f6b30-6c02-4e99-8e75-794640936b75,,482e9032-7697-40ab-bb1b-a0425872cc9d,2021-06-10T22:16:55+09:30,2021-06-10T22:16:55+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:13:58Z,0.93,,
df60011f-c16f-499e-85b7-0e2bac42859f,097f6b30-6c02-4e99-8e75-794640936b75,,20bf6824-9c39-4aeb-97f5-741a5996fbf9,2021-06-11T16:09:44+09:30,2021-06-11T16:09:44+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:11:52Z,0.84,,
37e75b6f-afc7-4e0e-9a7d-a86789a08dca,097f6b30-6c02-4e99-8e75-794640936b75,,5f82680e-677b-4380-985e-2c6ba07dff56,2021-06-11T16:09:45+09:30,2021-06-11T16:09:45+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:15:25Z,0.94,,
3bdee9e3-d56d-489a-b973-47156216fd44,097f6b30-6c02-4e99-8e75-794640936b75,,7ff301e1-e831-4c1d-a32d-44defc1f9ab9,2021-06-11T17:25:00+09:30,2021-06-11T17:25:00+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:17:07Z,0.96,,
81910f38-3ccb-46ec-b952-381b0d4c4b9d,097f6b30-6c02-4e99-8e75-794640936b75,,437948fc-c184-4270-acaa-e74854186e11,2021-06-11T17:25:03+09:30,2021-06-11T17:25:03+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:13:41Z,0.96,,
090dbc41-dbf8-4f68-b60e-ecdabfa34be3,097f6b30-6c02-4e99-8e75-794640936b75,,f4aa3db3-523c-4b9c-a512-754c7cbf5e2c,2021-06-11T19:26:58+09:30,2021-06-11T19:26:58+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:23:32Z,0.97,,
928d65e7-d956-474e-985b-9b42952614cc,097f6b30-6c02-4e99-8e75-794640936b75,,b1ef2a1a-e7ee-44c9-bbdf-bc76cd6c900c,2021-06-11T19:35:53+09:30,2021-06-11T19:35:53+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:19:45Z,0.92,,
306e1019-a244-4f54-bb2b-5d3553c9e475,097f6b30-6c02-4e99-8e75-794640936b75,,bf4a982f-708f-4c8c-a781-1fa218af7f29,2021-06-11T19:35:55+09:30,2021-06-11T19:35:55+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:20:35Z,0.95,,
35f7290e-5cdd-42ab-884e-71927999ed8f,097f6b30-6c02-4e99-8e75-794640936b75,,12d535fc-6e07-4f13-ae0c-8eff5e580752,2021-06-11T20:23:47+09:30,2021-06-11T20:23:47+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:11:03Z,0.88,,
fdeda126-02e4-4eee-bbe3-ed9270b3690d,097f6b30-6c02-4e99-8e75-794640936b75,,0fb50cd7-6d37-42bf-af69-e3d8f6ca85a5,2021-06-11T20:23:48+09:30,2021-06-11T20:23:48+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:10:55Z,0.93,,
d8ea39da-6ebd-487e-88c7-2fe6cb6d7c2b,097f6b30-6c02-4e99-8e75-794640936b75,,509fdcfc-188a-4423-9399-9d1ae910d648,2021-06-11T20:23:49+09:30,2021-06-11T20:23:49+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:14:14Z,0.91,,
1b33a56a-39f4-4b04-989d-de42ec84d56e,097f6b30-6c02-4e99-8e75-794640936b75,,59efec8d-0739-40f8-bfcf-ce7c53279f59,2021-06-11T21:03:26+09:30,2021-06-11T21:03:26+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:15:01Z,0.9,,
93865d5d-55ec-4e9e-a27e-f85cce5777a8,097f6b30-6c02-4e99-8e75-794640936b75,,e023bfb1-6f6f-4068-bcff-f0c701477b92,2021-06-11T21:03:28+09:30,2021-06-11T21:03:28+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:22:25Z,0.92,,
49a26a1e-51b6-4761-b8f2-7e33a161a830,097f6b30-6c02-4e99-8e75-794640936b75,,749f5e6f-6b44-47d1-986e-19838cb871ee,2021-06-11T21:03:29+09:30,2021-06-11T21:03:29+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:16:27Z,0.91,,
6606ccf6-9c5b-4533-9c8a-ac4030bd0e29,097f6b30-6c02-4e99-8e75-794640936b75,,70bd0b38-df25-4df2-88bc-cecdb11be7c1,2021-06-11T21:03:31+09:30,2021-06-11T21:03:31+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:16:17Z,0.92,,
0e1a770c-759d-4f4d-8ea6-4a3bdaad3064,097f6b30-6c02-4e99-8e75-794640936b75,,56ecdf44-7e97-4ab1-bd75-2e88298b5dd0,2021-06-12T01:17:12+09:30,2021-06-12T01:17:12+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:14:43Z,0.95,,
597bbad0-9391-498b-9c13-f44bb6a2b2a1,097f6b30-6c02-4e99-8e75-794640936b75,,e3c24d13-0d6f-40da-b492-48f481e6a343,2021-06-12T05:11:51+09:30,2021-06-12T05:11:51+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:22:34Z,0.96,,
27d59790-1105-46d4-a119-43764799684e,097f6b30-6c02-4e99-8e75-794640936b75,,b5f8a813-05a4-44e8-9e78-916515390370,2021-06-12T14:34:33+09:30,2021-06-12T14:34:33+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:20:05Z,0.96,,
d7cf64d1-f12d-497d-8ae9-f2ccb860da0c,097f6b30-6c02-4e99-8e75-794640936b75,,33d61cc9-faeb-48c4-a12a-484f432ddc48,2021-06-12T16:39:04+09:30,2021-06-12T16:39:04+09:30,event,animal,,Oryctolagus cuniculus,2,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:12:59Z,0.87,,
85fef91b-0de3-480b-b71a-a4c5911a97f5,097f6b30-6c02-4e99-8e75-794640936b75,,68af7e2b-07cb-4e8d-b34d-4c968b193233,2021-06-13T06:46:57+09:30,2021-06-13T06:46:57+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:15:56Z,0.97,,
0b029887-d9c4-4646-a823-4ca67e19f16b,097f6b30-6c02-4e99-8e75-794640936b75,,7c563e72-dedd-4644-b13d-e2589fa0e9d1,2021-06-13T06:46:58+09:30,2021-06-13T06:46:58+09:30,event,animal,,Oryctolagus cuniculus,1,,,,,,,,,,,,machine,addaxai VIC,2026-06-16T02:16:52Z,0.96,,
