observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
04ebe848-84f1-4750-86c1-e812b9d721ca,44e1d969-84b0-4df9-a821-81be2e5e6de0,,570758fa-7b24-477a-b98d-72a3aaa4da1c,2016-08-30T15:37:31+10:00,2016-08-30T15:37:31+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:54:45Z,1.0,,
4e19dd40-3f8a-4513-ae23-4f0cb0971ab5,44e1d969-84b0-4df9-a821-81be2e5e6de0,,779c5771-3557-4fff-9e0c-39cd45dd8c68,2016-08-30T15:37:32+10:00,2016-08-30T15:37:32+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:47:53Z,1.0,,
a9d75038-ccc8-4722-8cd3-4a7b6181b3d8,44e1d969-84b0-4df9-a821-81be2e5e6de0,,fb51b61d-d2bb-4b05-880b-e57bd4541152,2016-08-30T15:37:33+10:00,2016-08-30T15:37:33+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:48:59Z,1.0,,
83543c8d-d1ae-4500-9ec2-54abfb318db3,44e1d969-84b0-4df9-a821-81be2e5e6de0,,43a567dd-7071-4eec-8dd5-8eacb0ec7186,2016-09-08T06:08:49+10:00,2016-09-08T06:08:49+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:48:34Z,1.0,,
c33548c5-58da-49e4-86dd-cb83d6815282,44e1d969-84b0-4df9-a821-81be2e5e6de0,,5b28b9ea-a6e5-4520-ab05-9d533237d407,2016-09-08T06:08:52+10:00,2016-09-08T06:08:52+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:42:11Z,1.0,,
192ed351-4e2e-41b1-8896-860b317e1069,44e1d969-84b0-4df9-a821-81be2e5e6de0,,67fca1fd-cbec-4ef2-8027-4488bbb13511,2016-09-08T06:08:55+10:00,2016-09-08T06:08:55+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:55:00Z,1.0,,
b8bac1d8-339a-4d2d-aa91-cd1e42f0f802,44e1d969-84b0-4df9-a821-81be2e5e6de0,,24b74f5d-1e3b-4858-83db-d43a5cd07c24,2016-09-09T20:16:19+10:00,2016-09-09T20:16:19+10:00,event,animal,,Vulpes vulpes,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:55:38Z,0.95,,
b34c45de-4b73-469f-a882-31991b62278f,44e1d969-84b0-4df9-a821-81be2e5e6de0,,2ab0de65-0850-43ed-83a0-3a32db95c95e,2016-09-12T22:57:39+10:00,2016-09-12T22:57:39+10:00,event,animal,,Vulpes vulpes,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:50:11Z,0.87,,
ffb84245-2ac1-4942-ae90-ab9101e29893,44e1d969-84b0-4df9-a821-81be2e5e6de0,,e0389146-0f1d-4714-a52e-c82593c8b817,2016-09-22T19:39:16+10:00,2016-09-22T19:39:16+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:54:13Z,1.0,,
7867fd2a-a84d-4a62-8666-45626407e0f9,44e1d969-84b0-4df9-a821-81be2e5e6de0,,5ef3027e-b2cf-4575-9094-54e0661e288c,2016-09-26T19:19:17+10:00,2016-09-26T19:19:17+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:50:15Z,1.0,,
c57e75b9-3121-4043-9f20-3dd6f248410f,44e1d969-84b0-4df9-a821-81be2e5e6de0,,7c6580ff-ecf3-45ad-b027-78c6c4fdcad6,2016-10-07T22:58:00+10:00,2016-10-07T22:58:00+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:41:43Z,1.0,,
830ed474-92d4-4805-922a-87be7b426270,44e1d969-84b0-4df9-a821-81be2e5e6de0,,830ed474-92d4-4805-922a-87be7b426270,2016-10-18T04:37:50+10:00,2016-10-18T04:37:50+10:00,event,unclassified,,,,,,,,,,,,,,,,,,,,
aa671d14-1e27-4c95-9cc3-d809c40db692,44e1d969-84b0-4df9-a821-81be2e5e6de0,,07f87a7e-5251-412a-bf52-798ec43f605a,2016-10-31T02:53:13+10:00,2016-10-31T02:53:13+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:44:12Z,1.0,,
e879bed9-51fe-40e5-94a0-069ad173f1d0,44e1d969-84b0-4df9-a821-81be2e5e6de0,,fd00dd40-4f14-489c-8b38-e178af5c0a0e,2016-10-31T02:53:15+10:00,2016-10-31T02:53:15+10:00,event,animal,,Heteromyias cinereifrons,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:55:28Z,1.0,,
82bf1b92-c9bd-4d65-a2ac-e98b49456b62,44e1d969-84b0-4df9-a821-81be2e5e6de0,,f0cbd0fe-8b73-4c69-a352-18a5857f9a93,2016-11-03T00:30:08+10:00,2016-11-03T00:30:08+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:42:05Z,1.0,,
d8adec3a-1f40-46f8-bfd0-ca87890df4ce,44e1d969-84b0-4df9-a821-81be2e5e6de0,,39100442-f1d1-4779-8371-25687c644b3c,2016-11-03T21:28:10+10:00,2016-11-03T21:28:10+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:54:53Z,1.0,,
140f32ae-fa2c-41cc-a420-b5f6ddf59707,44e1d969-84b0-4df9-a821-81be2e5e6de0,,18091215-a547-42fb-af8c-0723bcf78fcc,2016-11-03T21:28:17+10:00,2016-11-03T21:28:17+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:53:35Z,1.0,,
cd9db9c7-03f4-4298-b3a9-6d733718f44e,44e1d969-84b0-4df9-a821-81be2e5e6de0,,cd9db9c7-03f4-4298-b3a9-6d733718f44e,2016-11-03T21:28:22+10:00,2016-11-03T21:28:22+10:00,event,unclassified,,,,,,,,,,,,,,,,,,,,
c971eb28-76c9-40e1-87f5-e21b002c5bbd,44e1d969-84b0-4df9-a821-81be2e5e6de0,,a9401237-2339-4c86-a305-120e5fd51011,2016-11-07T21:30:50+10:00,2016-11-07T21:30:50+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:54:36Z,1.0,,
baf27623-af89-47dc-ad1b-26ddf437a3ec,44e1d969-84b0-4df9-a821-81be2e5e6de0,,c4db3e10-1202-449d-b643-d51bcdfc20c8,2016-11-07T21:30:52+10:00,2016-11-07T21:30:52+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:48:01Z,1.0,,
4afbee43-a8c0-4738-b9cb-3e2e55772f21,44e1d969-84b0-4df9-a821-81be2e5e6de0,,4afbee43-a8c0-4738-b9cb-3e2e55772f21,2016-11-09T03:48:41+10:00,2016-11-09T03:48:41+10:00,event,unclassified,,,,,,,,,,,,,,,,,,,,
fe788e78-cfaa-4460-8e98-4077c0090ebd,44e1d969-84b0-4df9-a821-81be2e5e6de0,,37bcc3bf-37ff-4dec-bf1a-826b5a9e455d,2016-11-09T03:48:43+10:00,2016-11-09T03:48:43+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:42:27Z,1.0,,
c581e398-f73c-494b-a601-9e3ba17b56af,44e1d969-84b0-4df9-a821-81be2e5e6de0,,ad57327a-ed12-4796-9a56-bb0361ee8a4b,2016-11-09T03:48:52+10:00,2016-11-09T03:48:52+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:45:17Z,1.0,,
3c6b0301-04f9-4204-ba91-f01b3cc2ddfa,44e1d969-84b0-4df9-a821-81be2e5e6de0,,a4391ddd-bf6d-46f5-83e0-6500bb89f99c,2016-11-09T03:48:54+10:00,2016-11-09T03:48:54+10:00,event,human,,Homo sapiens,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:47:37Z,1.0,,
803ffe28-cb06-4c2c-bd54-732948ee4ccc,44e1d969-84b0-4df9-a821-81be2e5e6de0,,5c1865d6-01e5-41da-9a9c-1a20160643a5,2016-11-17T03:23:01+10:00,2016-11-17T03:23:01+10:00,event,animal,,Trichosurus caninus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:42:26Z,1.0,,
4ead1e5c-cba7-46b8-9605-c933ed597e75,44e1d969-84b0-4df9-a821-81be2e5e6de0,,33a5484c-f153-4e83-a35b-8f0568adc9a9,2016-11-19T04:18:55+10:00,2016-11-19T04:18:55+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:50:01Z,1.0,,
35ca8896-fd4e-42fa-9842-367c485f1a82,44e1d969-84b0-4df9-a821-81be2e5e6de0,,97e21dfa-dcc6-47c7-af2b-6cc56f8d7f99,2016-11-20T00:28:09+10:00,2016-11-20T00:28:09+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:44:37Z,1.0,,
c3691f0a-b73b-4579-922c-26c4b322c582,44e1d969-84b0-4df9-a821-81be2e5e6de0,,91f6218f-f761-41f8-b1fa-9993b44b3e86,2016-11-22T03:03:12+10:00,2016-11-22T03:03:12+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:52:51Z,1.0,,
e907dee2-62c8-4bfc-b8e0-8e67dcf19e61,44e1d969-84b0-4df9-a821-81be2e5e6de0,,0a7bc45c-7498-466d-9f2f-e7c77f144f5d,2016-11-22T03:03:13+10:00,2016-11-22T03:03:13+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:52:18Z,1.0,,
404c913e-2e50-49ce-b0d2-a0ff3a238139,44e1d969-84b0-4df9-a821-81be2e5e6de0,,a004f996-696b-40e3-bf73-9cd4078aba6d,2016-11-22T03:03:23+10:00,2016-11-22T03:03:23+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:53:12Z,1.0,,
58cf9ba9-1fd0-4517-a2ec-a2ff8b612ac7,44e1d969-84b0-4df9-a821-81be2e5e6de0,,cac9a1e9-139a-4e86-94d5-61666faf9b95,2016-11-28T21:36:05+10:00,2016-11-28T21:36:05+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:44:40Z,1.0,,
e373f0e5-0ebd-4976-b583-1d6dbc47b584,44e1d969-84b0-4df9-a821-81be2e5e6de0,,0ce03f98-0762-4e9a-afc5-23ee6df83cd9,2016-11-28T21:36:07+10:00,2016-11-28T21:36:07+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:42:51Z,1.0,,
3e3cbf94-1d2c-4c63-88fc-ff2892f66e99,44e1d969-84b0-4df9-a821-81be2e5e6de0,,767fa8e6-baae-441a-a6bd-db3e66a0f86a,2016-12-07T03:54:33+10:00,2016-12-07T03:54:33+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:53:56Z,1.0,,
6bcb5abe-75e7-47c9-9c17-bb38b8fa5149,44e1d969-84b0-4df9-a821-81be2e5e6de0,,18d55a31-31f6-4d46-826c-8aad384acfcb,2017-01-09T23:24:39+10:00,2017-01-09T23:24:39+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:50:36Z,1.0,,
e815fdd7-897a-4901-8bbc-811f3b307482,44e1d969-84b0-4df9-a821-81be2e5e6de0,,87bdc920-9e7f-4df2-a84a-2a30e7bf0d32,2017-01-09T23:24:42+10:00,2017-01-09T23:24:42+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:51:01Z,1.0,,
13d2d2b1-db3f-4b0f-a878-b329d6d8ea30,44e1d969-84b0-4df9-a821-81be2e5e6de0,,199ff79d-2ed6-4d48-b0a4-eb8c91227135,2017-01-22T23:13:08+10:00,2017-01-22T23:13:08+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:54:12Z,1.0,,
438ff827-a3c2-43f3-a6cd-b616577849ac,44e1d969-84b0-4df9-a821-81be2e5e6de0,,313f0f56-0f09-451f-8b11-fd4ef6aae0de,2017-01-24T21:43:49+10:00,2017-01-24T21:43:49+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:51:55Z,1.0,,
e9aa8797-a762-433d-b756-2fdcc70da5d8,44e1d969-84b0-4df9-a821-81be2e5e6de0,,4c9c3c6c-58de-412b-86fb-7e3afe38a568,2017-02-01T04:42:59+10:00,2017-02-01T04:42:59+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:49:06Z,1.0,,
9b5cff19-355b-440c-8e62-234a28f0b200,44e1d969-84b0-4df9-a821-81be2e5e6de0,,0034f6c8-c891-4d45-aad4-f638c2695d77,2017-02-02T03:26:27+10:00,2017-02-02T03:26:27+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:55:59Z,1.0,,
a122ebe2-a88d-4ce8-923a-bea238e227aa,44e1d969-84b0-4df9-a821-81be2e5e6de0,,e4a36f6a-e89d-4b4b-9848-3dbf49f18803,2017-02-02T03:26:28+10:00,2017-02-02T03:26:28+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:54:22Z,1.0,,
df8728bb-799b-4bf9-aa01-e735a96c084a,44e1d969-84b0-4df9-a821-81be2e5e6de0,,c731d81e-6993-43c1-8b6e-20f6db11a299,2017-02-18T22:21:32+10:00,2017-02-18T22:21:32+10:00,event,human,,Homo sapiens,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:49:32Z,0.87,,
c3f24f10-b7ba-43e1-9366-57c136246fe3,44e1d969-84b0-4df9-a821-81be2e5e6de0,,20e6ba81-dd2e-43bd-93b9-05b07401a8d8,2017-02-18T22:21:35+10:00,2017-02-18T22:21:35+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:41:33Z,1.0,,
598776ef-c209-48a3-94e7-3c8d0fe268fd,44e1d969-84b0-4df9-a821-81be2e5e6de0,,30150d2f-e8ee-4105-b971-93065f40078b,2017-02-25T22:42:08+10:00,2017-02-25T22:42:08+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:54:14Z,1.0,,
480964ab-5330-4427-afc1-137df0d08050,44e1d969-84b0-4df9-a821-81be2e5e6de0,,49fc80f8-73e5-411c-95f7-063516b8c73d,2017-02-25T22:42:10+10:00,2017-02-25T22:42:10+10:00,event,human,,Homo sapiens,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:47:33Z,0.89,,
2b410d08-b723-411a-8c8b-b3448cfa1510,44e1d969-84b0-4df9-a821-81be2e5e6de0,,f64dd5d9-f863-47b3-92b9-48339d0366b0,2017-03-17T03:18:46+10:00,2017-03-17T03:18:46+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:56:15Z,1.0,,
3b29a169-03b2-4f34-861e-c32924e6287f,44e1d969-84b0-4df9-a821-81be2e5e6de0,,b57fb584-2748-4de5-b088-7d0edf605b07,2017-03-17T03:18:47+10:00,2017-03-17T03:18:47+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:55:15Z,1.0,,
3eaeaa1b-ed1a-4d78-a06f-0c87e91af396,44e1d969-84b0-4df9-a821-81be2e5e6de0,,dd55944e-5a28-41b1-8750-06c13f4d896c,2017-03-22T03:58:31+10:00,2017-03-22T03:58:31+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:48:37Z,1.0,,
8e99b462-8cb8-4d35-9e83-a262bbb8c392,44e1d969-84b0-4df9-a821-81be2e5e6de0,,257dbebb-39ad-4317-ada4-d58cf4139bbd,2017-03-22T03:58:34+10:00,2017-03-22T03:58:34+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:54:49Z,1.0,,
e42d737d-ef7f-4b62-8fd7-7011bb2e5b79,44e1d969-84b0-4df9-a821-81be2e5e6de0,,01f64d9f-74df-4b44-9b13-7706a010cdf2,2017-03-31T01:30:54+10:00,2017-03-31T01:30:54+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:44:53Z,1.0,,
77a885c8-242a-4df4-8cab-9883a3df7b98,44e1d969-84b0-4df9-a821-81be2e5e6de0,,c9a6b450-bb71-4e7d-9602-b55a7bbedcc9,2017-03-31T01:30:55+10:00,2017-03-31T01:30:55+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:50:59Z,1.0,,
d4ab511c-b2ef-4fb0-a8e1-a8e2e86175ae,44e1d969-84b0-4df9-a821-81be2e5e6de0,,5b3933b7-88e3-4d1d-9099-312e44d22288,2017-03-31T01:30:58+10:00,2017-03-31T01:30:58+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:51:22Z,1.0,,
6249e4b6-da97-495f-a523-5801fc331eb8,44e1d969-84b0-4df9-a821-81be2e5e6de0,,e73eb5b1-2cc9-460b-bb83-d3e8d7d2ef93,2017-03-31T03:59:48+10:00,2017-03-31T03:59:48+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:51:40Z,1.0,,
e7841c0f-9b6e-4003-ada1-161b9aec30db,44e1d969-84b0-4df9-a821-81be2e5e6de0,,753df610-5d71-4686-8d94-31882a51da47,2017-04-09T03:00:39+10:00,2017-04-09T03:00:39+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:52:45Z,1.0,,
3f500b72-5cb4-4e1d-b728-ecd79d28d390,44e1d969-84b0-4df9-a821-81be2e5e6de0,,19a22050-be64-4e7b-ac53-be1642237ae8,2017-04-12T22:40:00+10:00,2017-04-12T22:40:00+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:44:32Z,1.0,,
3affad23-6af1-46d9-8bfe-6a821dffee34,44e1d969-84b0-4df9-a821-81be2e5e6de0,,5c330810-886d-4b49-913a-23e3484af2bd,2017-04-24T03:35:11+10:00,2017-04-24T03:35:11+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:48:55Z,0.95,,
005d9387-5a48-4320-ad1a-dca0a2176b1f,44e1d969-84b0-4df9-a821-81be2e5e6de0,,e65f8922-32d4-4e8b-b0db-17431bf8582f,2017-05-21T04:21:53+10:00,2017-05-21T04:21:53+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:53:51Z,1.0,,
c97f5ef3-5618-4844-96b9-8c04fd1e8c39,44e1d969-84b0-4df9-a821-81be2e5e6de0,,42dbeeec-4d7e-4ce8-af6b-6db30bee916d,2017-05-21T04:21:54+10:00,2017-05-21T04:21:54+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:50:14Z,1.0,,
4b9d2f1e-5ca5-4475-9f0a-320c8b73445c,44e1d969-84b0-4df9-a821-81be2e5e6de0,,bb8e68bf-a977-4512-b0c3-3ac5bffb3533,2017-05-21T04:21:55+10:00,2017-05-21T04:21:55+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:54:32Z,1.0,,
34498449-8cb5-46e2-88f0-222687d2bcc6,44e1d969-84b0-4df9-a821-81be2e5e6de0,,a283fad2-6a4a-4f37-8127-dad083325713,2017-05-21T04:21:56+10:00,2017-05-21T04:21:56+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:49:07Z,1.0,,
f383baaf-205d-490e-aa8b-0bd865efbb27,44e1d969-84b0-4df9-a821-81be2e5e6de0,,6f090ee1-bdde-4361-81d2-db12666806cc,2017-05-22T13:35:16+10:00,2017-05-22T13:35:16+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:45:07Z,1.0,,
4320128d-95e8-4baa-afc8-06d0e7fb4b85,44e1d969-84b0-4df9-a821-81be2e5e6de0,,6f090ee1-bdde-4361-81d2-db12666806cc,2017-05-22T13:35:16+10:00,2017-05-22T13:35:16+10:00,event,animal,,Corcorax melanorhamphos,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:45:07Z,0.74,,
87339f00-3a38-4806-b2a9-caf753e88ad0,44e1d969-84b0-4df9-a821-81be2e5e6de0,,d2621b8e-bd9d-4654-9860-52c790383039,2017-05-22T13:35:22+10:00,2017-05-22T13:35:22+10:00,event,animal,,Corcorax melanorhamphos,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:56:02Z,0.85,,
198ba102-8026-44cc-a7f6-0de203b5a872,44e1d969-84b0-4df9-a821-81be2e5e6de0,,6503a590-b31d-4680-8383-c37072493c8e,2017-05-22T13:35:24+10:00,2017-05-22T13:35:24+10:00,event,animal,,Passeriformes,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:50:31Z,0.98,,
fff43485-471d-48d8-8f6c-ac2a53deea64,44e1d969-84b0-4df9-a821-81be2e5e6de0,,f25229b8-9013-4908-9960-d5573a6e54e1,2017-05-22T13:35:55+10:00,2017-05-22T13:35:55+10:00,event,animal,,Felis catus,1,,,,,,,,,,,,machine,wildobs national,2026-03-12T03:44:29Z,1.0,,
