mediaID,mediaComments,sequenceID,eventID,deploymentID,scientificName,confidence,classifiedBy,deploymentTags,true_species,pred_species
dd601a8a-d908-4711-9e8d-fbaff4b9ccd3,sequenceID:c11939ea-bbbc-437b-8f54-a9a0253a3b3e,c11939ea-bbbc-437b-8f54-a9a0253a3b3e,c11939ea-bbbc-437b-8f54-a9a0253a3b3e,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
60ddb027-083c-43ce-bd81-7a6a9098f2c6,sequenceID:38cfb5ef-380b-4b40-b432-b43303923414,38cfb5ef-380b-4b40-b432-b43303923414,38cfb5ef-380b-4b40-b432-b43303923414,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.77,AWC 135,Macropodidae,macropodidae,osphranter rufus
93c7f71c-7ce8-4170-ac02-9f54f5a620b1,sequenceID:c0612f3d-d07c-4599-bda0-bc295f6a6596,c0612f3d-d07c-4599-bda0-bc295f6a6596,c0612f3d-d07c-4599-bda0-bc295f6a6596,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
cb421252-825d-449b-9060-e2ab81fec4c6,sequenceID:ea51e796-88ea-42b1-802d-dd51f1e6364f,ea51e796-88ea-42b1-802d-dd51f1e6364f,ea51e796-88ea-42b1-802d-dd51f1e6364f,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
d3f8e2d2-878d-4328-a01c-d4c14ad621af,sequenceID:fe9af7e7-1f5c-41bd-a8b5-0292b36d4f03,fe9af7e7-1f5c-41bd-a8b5-0292b36d4f03,fe9af7e7-1f5c-41bd-a8b5-0292b36d4f03,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
b684a2de-8b3f-4a8e-80f1-8f22a8217ac2,sequenceID:f9403cba-cb36-4801-885c-d7bfca2699bc,f9403cba-cb36-4801-885c-d7bfca2699bc,f9403cba-cb36-4801-885c-d7bfca2699bc,13835337-7eca-49e4-95d2-516353f83df4,,0.0,,Macropodidae,macropodidae,nan
cd64ef84-a82c-420f-98b8-4fec4c537724,sequenceID:4b64cbf6-a5d2-4cd4-b634-4b0ad81570d4,4b64cbf6-a5d2-4cd4-b634-4b0ad81570d4,4b64cbf6-a5d2-4cd4-b634-4b0ad81570d4,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.92,AWC 135,Macropodidae,macropodidae,osphranter rufus
66e83f71-ee01-4f53-a2fc-b9d6bf382d7d,sequenceID:346e09bb-e01c-42ed-b61b-c6eadc98cf78,346e09bb-e01c-42ed-b61b-c6eadc98cf78,346e09bb-e01c-42ed-b61b-c6eadc98cf78,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.9,AWC 135,Macropodidae,macropodidae,osphranter rufus
c2d4b2e0-3733-4c4c-b820-ab724efdce43,sequenceID:1d3e127d-6f17-4673-8369-fe0a449c0db8,1d3e127d-6f17-4673-8369-fe0a449c0db8,1d3e127d-6f17-4673-8369-fe0a449c0db8,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.77,AWC 135,Macropodidae,macropodidae,osphranter rufus
4e61a610-7ed3-4e73-b36f-d700c6958de8,sequenceID:63109518-ec05-4eca-ab1c-cdd29c7d9205,63109518-ec05-4eca-ab1c-cdd29c7d9205,63109518-ec05-4eca-ab1c-cdd29c7d9205,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
de709952-f38f-4f15-b3fe-53baf2d12ff9,sequenceID:06f15880-8cc5-429b-9ee3-96f222157765,06f15880-8cc5-429b-9ee3-96f222157765,06f15880-8cc5-429b-9ee3-96f222157765,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
6cf12ae6-78f9-4646-aa71-132fc45709f1,sequenceID:7476a4ae-3fb8-4cb8-a89a-a8633ffe4695,7476a4ae-3fb8-4cb8-a89a-a8633ffe4695,7476a4ae-3fb8-4cb8-a89a-a8633ffe4695,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.98,AWC 135,Macropodidae,macropodidae,osphranter rufus
d6fab60a-2fd8-4bce-a41c-3dcbe972a732,sequenceID:5bff959c-532b-42f2-8273-a7b38eae1339,5bff959c-532b-42f2-8273-a7b38eae1339,5bff959c-532b-42f2-8273-a7b38eae1339,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.51,AWC 135,Macropodidae,macropodidae,osphranter rufus
5980abbc-b30f-4b7f-baa5-27622b65548e,sequenceID:c9405151-7ed3-433d-b8fb-575c0b94e789,c9405151-7ed3-433d-b8fb-575c0b94e789,c9405151-7ed3-433d-b8fb-575c0b94e789,13835337-7eca-49e4-95d2-516353f83df4,Macropus dorsalis,1.0,AWC 135,Macropodidae,macropodidae,macropus dorsalis
9dfc1a41-688c-41de-93ea-49752fe30698,sequenceID:2a847438-61ab-4e84-8008-5fc0a9163028,2a847438-61ab-4e84-8008-5fc0a9163028,2a847438-61ab-4e84-8008-5fc0a9163028,13835337-7eca-49e4-95d2-516353f83df4,Canis familiaris,0.97,AWC 135,Macropodidae,macropodidae,canis familiaris
a3759745-8b70-41b7-bf54-18cc1a166775,sequenceID:7294058a-26ae-4b9c-9e9a-98f4f82e19d7,7294058a-26ae-4b9c-9e9a-98f4f82e19d7,7294058a-26ae-4b9c-9e9a-98f4f82e19d7,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.64,AWC 135,Macropodidae,macropodidae,osphranter rufus
a3759745-8b70-41b7-bf54-18cc1a166775,sequenceID:7294058a-26ae-4b9c-9e9a-98f4f82e19d7,7294058a-26ae-4b9c-9e9a-98f4f82e19d7,7294058a-26ae-4b9c-9e9a-98f4f82e19d7,13835337-7eca-49e4-95d2-516353f83df4,Macropus dorsalis,0.59,AWC 135,Macropodidae,macropodidae,macropus dorsalis
f85564a4-1931-4a87-8c4c-c787d17c956b,sequenceID:61d9d9ef-1c40-401d-a2e0-22a596df0dae,61d9d9ef-1c40-401d-a2e0-22a596df0dae,61d9d9ef-1c40-401d-a2e0-22a596df0dae,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
759365b8-742d-47f5-813a-18e3d5535bed,sequenceID:bb92c176-2638-46a1-9f46-9b236f82daf1,bb92c176-2638-46a1-9f46-9b236f82daf1,bb92c176-2638-46a1-9f46-9b236f82daf1,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
686db72f-bb52-47c4-afea-c6ee5a6a3706,sequenceID:c9c0b68f-d2a3-45b6-b495-413d4c8c9508,c9c0b68f-d2a3-45b6-b495-413d4c8c9508,c9c0b68f-d2a3-45b6-b495-413d4c8c9508,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
83fa5e23-6ddf-4b88-8b1e-67aea1cc7b36,sequenceID:b603d3c3-4519-42d7-a649-e546b348c109,b603d3c3-4519-42d7-a649-e546b348c109,b603d3c3-4519-42d7-a649-e546b348c109,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
adda3da0-fc67-44a0-b4cd-5315a06ab40f,sequenceID:e4b7029b-3498-44db-89fe-7fbf64b38e0f,e4b7029b-3498-44db-89fe-7fbf64b38e0f,e4b7029b-3498-44db-89fe-7fbf64b38e0f,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
e0b9e2cf-b509-47a4-a8cb-f0864468b50c,sequenceID:38037c19-1fb6-48a5-8e5a-26a1d6a4a71d,38037c19-1fb6-48a5-8e5a-26a1d6a4a71d,38037c19-1fb6-48a5-8e5a-26a1d6a4a71d,13835337-7eca-49e4-95d2-516353f83df4,Macropus dorsalis,0.8,AWC 135,Macropodidae,macropodidae,macropus dorsalis
694a6fb2-5777-4dad-a702-2802ed4d693b,sequenceID:086be27a-66a7-49c0-8d3f-c9bd43c5d28c,086be27a-66a7-49c0-8d3f-c9bd43c5d28c,086be27a-66a7-49c0-8d3f-c9bd43c5d28c,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
689334b0-7dd7-4dd2-983f-8102873014fe,sequenceID:198ecb04-8a8f-4f50-a7bb-fe4ba4c531bb,198ecb04-8a8f-4f50-a7bb-fe4ba4c531bb,198ecb04-8a8f-4f50-a7bb-fe4ba4c531bb,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
e0ff160d-283c-4cec-9716-9a6f7e726a08,sequenceID:f1997901-8bce-4c8c-b329-4714c6088a7f,f1997901-8bce-4c8c-b329-4714c6088a7f,f1997901-8bce-4c8c-b329-4714c6088a7f,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
dd9fb8a9-3da8-45cc-a225-7ffeaf4e79c7,sequenceID:8274d599-a355-4bef-b739-74155f4a1dc6,8274d599-a355-4bef-b739-74155f4a1dc6,8274d599-a355-4bef-b739-74155f4a1dc6,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
3991ba8a-3749-41aa-8ef9-ceae0430ec09,sequenceID:05404b6f-b5b3-44f2-bc19-7fac3919593f,05404b6f-b5b3-44f2-bc19-7fac3919593f,05404b6f-b5b3-44f2-bc19-7fac3919593f,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
32cbf9c1-45aa-46d6-ae10-7741639aedef,sequenceID:e29012f2-8357-4d27-b72a-0bd0ce61b700,e29012f2-8357-4d27-b72a-0bd0ce61b700,e29012f2-8357-4d27-b72a-0bd0ce61b700,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
c49b3883-3198-4c1b-8fe3-b68d2bfe40d7,sequenceID:9ee088b5-30fc-41f8-8b4f-d76be4a2b596,9ee088b5-30fc-41f8-8b4f-d76be4a2b596,9ee088b5-30fc-41f8-8b4f-d76be4a2b596,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
a34e2e3e-a521-4ec3-9024-f9795c1ae17e,sequenceID:cbb24980-70e6-425e-8f4d-4b4307782c81,cbb24980-70e6-425e-8f4d-4b4307782c81,cbb24980-70e6-425e-8f4d-4b4307782c81,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
2471f9f3-4e11-45d3-9008-a294d07ad7ea,sequenceID:b07369bc-06f2-44a3-8f17-f0921b62258c,b07369bc-06f2-44a3-8f17-f0921b62258c,b07369bc-06f2-44a3-8f17-f0921b62258c,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
c32b9a78-0f13-42fc-af97-a07aa2652aa0,sequenceID:1ea96caa-9fac-45d4-bf65-096ddde6da64,1ea96caa-9fac-45d4-bf65-096ddde6da64,1ea96caa-9fac-45d4-bf65-096ddde6da64,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
5bc33342-29dc-430a-9c47-6add7df7f2b8,sequenceID:5b075896-fddd-4f32-9967-1b529aff398b,5b075896-fddd-4f32-9967-1b529aff398b,5b075896-fddd-4f32-9967-1b529aff398b,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
1ffe3dc0-02e5-42c0-a6fc-302d94550f24,sequenceID:b1d40596-47b8-45c5-b11f-c8eee711c209,b1d40596-47b8-45c5-b11f-c8eee711c209,b1d40596-47b8-45c5-b11f-c8eee711c209,13835337-7eca-49e4-95d2-516353f83df4,Canis familiaris,1.0,AWC 135,Macropodidae,macropodidae,canis familiaris
888fd631-f4bc-46ec-bc50-854c5eba5603,sequenceID:1bc88e11-e4f3-42c3-8920-151a6441134c,1bc88e11-e4f3-42c3-8920-151a6441134c,1bc88e11-e4f3-42c3-8920-151a6441134c,13835337-7eca-49e4-95d2-516353f83df4,Canis familiaris,0.82,AWC 135,Macropodidae,macropodidae,canis familiaris
888fd631-f4bc-46ec-bc50-854c5eba5603,sequenceID:1bc88e11-e4f3-42c3-8920-151a6441134c,1bc88e11-e4f3-42c3-8920-151a6441134c,1bc88e11-e4f3-42c3-8920-151a6441134c,13835337-7eca-49e4-95d2-516353f83df4,Bettongia lesueur,0.99,AWC 135,Macropodidae,macropodidae,bettongia lesueur
d9912cea-636d-47ca-843b-0a99c3721dbb,sequenceID:7b7532ec-b96e-4586-98e9-88f6fcb128ea,7b7532ec-b96e-4586-98e9-88f6fcb128ea,7b7532ec-b96e-4586-98e9-88f6fcb128ea,13835337-7eca-49e4-95d2-516353f83df4,Macropus dorsalis,0.67,AWC 135,Macropodidae,macropodidae,macropus dorsalis
f27d5302-41a2-4eb9-bc9d-5a257ebb44fb,sequenceID:12299d85-8f21-4f9f-99bb-a65db4aec17b,12299d85-8f21-4f9f-99bb-a65db4aec17b,12299d85-8f21-4f9f-99bb-a65db4aec17b,13835337-7eca-49e4-95d2-516353f83df4,Canis familiaris,1.0,AWC 135,Macropodidae,macropodidae,canis familiaris
ea13f65b-96a5-455b-ab69-d47f6ffc320d,sequenceID:28b1e139-edb7-43e2-85dc-3f5493869a5e,28b1e139-edb7-43e2-85dc-3f5493869a5e,28b1e139-edb7-43e2-85dc-3f5493869a5e,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.85,AWC 135,Macropodidae,macropodidae,osphranter rufus
982fd08c-3512-4b31-bdeb-cd3ae8b062dc,sequenceID:71703ec0-52af-421e-a2c7-0f93c299f17a,71703ec0-52af-421e-a2c7-0f93c299f17a,71703ec0-52af-421e-a2c7-0f93c299f17a,13835337-7eca-49e4-95d2-516353f83df4,Canis familiaris,0.98,AWC 135,Macropodidae,macropodidae,canis familiaris
ca0365f8-7ee3-4258-afcf-689814564671,sequenceID:82e36e7f-2fce-41e5-87be-d731ed457c6f,82e36e7f-2fce-41e5-87be-d731ed457c6f,82e36e7f-2fce-41e5-87be-d731ed457c6f,13835337-7eca-49e4-95d2-516353f83df4,Macropus dorsalis,0.64,AWC 135,Macropodidae,macropodidae,macropus dorsalis
79125415-bbd7-452a-a624-5967fe3b52af,sequenceID:a7187671-7047-48ff-a951-e63a4958c9e8,a7187671-7047-48ff-a951-e63a4958c9e8,a7187671-7047-48ff-a951-e63a4958c9e8,13835337-7eca-49e4-95d2-516353f83df4,Canis familiaris,0.85,AWC 135,Macropodidae,macropodidae,canis familiaris
a0e52421-685d-4b03-97c2-c61321fad0a9,sequenceID:bdd6a836-7fbd-4eb8-a2f5-d92e4022efc6,bdd6a836-7fbd-4eb8-a2f5-d92e4022efc6,bdd6a836-7fbd-4eb8-a2f5-d92e4022efc6,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
84a4d22e-8ae5-4ccd-a8b6-6f453e8a9f90,sequenceID:9b81fbc8-cf03-477c-b2f7-658ed44315cb,9b81fbc8-cf03-477c-b2f7-658ed44315cb,9b81fbc8-cf03-477c-b2f7-658ed44315cb,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
8c24d7f5-8c4b-4942-b711-577bf111e65e,sequenceID:b2741cb9-e7f8-43a2-8d0e-7527bef0d2a0,b2741cb9-e7f8-43a2-8d0e-7527bef0d2a0,b2741cb9-e7f8-43a2-8d0e-7527bef0d2a0,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
e305ab81-0be4-43c2-89c9-b046c1dafca8,sequenceID:3281b950-ec6c-4f69-810d-9c16d1cdcb65,3281b950-ec6c-4f69-810d-9c16d1cdcb65,3281b950-ec6c-4f69-810d-9c16d1cdcb65,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
9be5b17a-b78d-4c6e-9d6d-b8ce2d797095,sequenceID:c6d925f9-c627-4b96-874f-fc98b5c2f25e,c6d925f9-c627-4b96-874f-fc98b5c2f25e,c6d925f9-c627-4b96-874f-fc98b5c2f25e,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
54549760-e6e0-47ed-85a3-51efe2a1162a,sequenceID:2820b844-b31a-468c-a291-f2db1018d7b3,2820b844-b31a-468c-a291-f2db1018d7b3,2820b844-b31a-468c-a291-f2db1018d7b3,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
3deead96-7c8e-4cb0-9378-8963461fc147,sequenceID:622bb5de-c724-40a0-b4b6-aafad86527c6,622bb5de-c724-40a0-b4b6-aafad86527c6,622bb5de-c724-40a0-b4b6-aafad86527c6,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
e982c04a-9263-42f4-acfd-679ead7313df,sequenceID:0056fdd2-cc37-4286-98ca-d2f7ec22682c,0056fdd2-cc37-4286-98ca-d2f7ec22682c,0056fdd2-cc37-4286-98ca-d2f7ec22682c,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
aacbff6a-7631-4e13-a443-a31366b173fa,sequenceID:0470a474-14f7-43c1-86d6-3b63616c604a,0470a474-14f7-43c1-86d6-3b63616c604a,0470a474-14f7-43c1-86d6-3b63616c604a,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.85,AWC 135,Macropodidae,macropodidae,osphranter rufus
98e7aa5e-b2dc-4b47-9f03-4593a8972957,sequenceID:34dff2b3-6423-4b6f-a530-288a46c3ed97,34dff2b3-6423-4b6f-a530-288a46c3ed97,34dff2b3-6423-4b6f-a530-288a46c3ed97,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
19186554-223e-4d90-92db-12a0ca96f93f,sequenceID:66b7cd8b-dfb2-4792-a075-f2abd19fb2cd,66b7cd8b-dfb2-4792-a075-f2abd19fb2cd,66b7cd8b-dfb2-4792-a075-f2abd19fb2cd,13835337-7eca-49e4-95d2-516353f83df4,Macropus dorsalis,0.98,AWC 135,Macropodidae,macropodidae,macropus dorsalis
d4d54bb9-d905-4848-999e-21c09857c8e9,sequenceID:837c673e-1403-43af-bfbd-812fae44bf5c,837c673e-1403-43af-bfbd-812fae44bf5c,837c673e-1403-43af-bfbd-812fae44bf5c,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
f131e587-9724-492e-8c70-32a2559227b4,sequenceID:ebf6e47f-0a4e-4a7b-97f8-cd25dbeae33a,ebf6e47f-0a4e-4a7b-97f8-cd25dbeae33a,ebf6e47f-0a4e-4a7b-97f8-cd25dbeae33a,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
33aa39c7-341e-4d53-a56b-fdc9c142d71f,sequenceID:935b12f8-7df7-40f2-9842-aa237024d092,935b12f8-7df7-40f2-9842-aa237024d092,935b12f8-7df7-40f2-9842-aa237024d092,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
c8ac2d0f-8f4c-4cf5-85fa-d406e2159277,sequenceID:8b19a2b2-37fd-4704-aa36-94f430978f5f,8b19a2b2-37fd-4704-aa36-94f430978f5f,8b19a2b2-37fd-4704-aa36-94f430978f5f,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
bec6b95d-c4d1-452c-bb0f-49060975ab5e,sequenceID:26229fde-ee5d-4f14-bdac-bb53006053af,26229fde-ee5d-4f14-bdac-bb53006053af,26229fde-ee5d-4f14-bdac-bb53006053af,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,0.99,AWC 135,Macropodidae,macropodidae,osphranter rufus
960fbaa7-bbcd-42a4-b77b-30d09a4dfbd5,sequenceID:114e90af-0747-4eb4-883a-97f14a825e3c,114e90af-0747-4eb4-883a-97f14a825e3c,114e90af-0747-4eb4-883a-97f14a825e3c,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
f37970a9-774f-4f40-b6fa-4e8d49a9beed,sequenceID:3287e07f-4a3a-4d2e-b08f-b5d632f5984c,3287e07f-4a3a-4d2e-b08f-b5d632f5984c,3287e07f-4a3a-4d2e-b08f-b5d632f5984c,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
684f9f30-5964-4c54-98d2-b9600b5c7ad2,sequenceID:501c6989-7491-43e2-9b60-216fbbadcb3c,501c6989-7491-43e2-9b60-216fbbadcb3c,501c6989-7491-43e2-9b60-216fbbadcb3c,13835337-7eca-49e4-95d2-516353f83df4,Bettongia lesueur,0.97,AWC 135,Macropodidae,macropodidae,bettongia lesueur
a4f14008-8bb6-4568-a640-1c0bad5a8815,sequenceID:72cf5ebc-49cd-47b3-9020-13ff94759511,72cf5ebc-49cd-47b3-9020-13ff94759511,72cf5ebc-49cd-47b3-9020-13ff94759511,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
3ba072c8-c6fd-4939-8f55-7f5cd0128152,sequenceID:98fbe529-0393-40ce-a9c2-47cfa8a087cf,98fbe529-0393-40ce-a9c2-47cfa8a087cf,98fbe529-0393-40ce-a9c2-47cfa8a087cf,13835337-7eca-49e4-95d2-516353f83df4,Capra hircus,0.76,AWC 135,Macropodidae,macropodidae,capra hircus
deca7120-3590-4852-ad73-51a43c19f569,sequenceID:d3ab9593-ea3c-44c6-9df3-1c1ff260b023,d3ab9593-ea3c-44c6-9df3-1c1ff260b023,d3ab9593-ea3c-44c6-9df3-1c1ff260b023,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
7e2a008c-bf53-4368-99ec-cd6598a48910,sequenceID:78a9fe66-5b51-4a3b-b34d-9fae8108c23c,78a9fe66-5b51-4a3b-b34d-9fae8108c23c,78a9fe66-5b51-4a3b-b34d-9fae8108c23c,13835337-7eca-49e4-95d2-516353f83df4,osphranter rufus,1.0,AWC 135,Macropodidae,macropodidae,osphranter rufus
492b5bf5-1efa-4e09-a2e3-5b204d793e0a,sequenceID:81c247f7-e569-47f5-84a5-4de69f243588,81c247f7-e569-47f5-84a5-4de69f243588,81c247f7-e569-47f5-84a5-4de69f243588,13835337-7eca-49e4-95d2-516353f83df4,Macropus dorsalis,0.53,AWC 135,Macropodidae,macropodidae,macropus dorsalis
492b5bf5-1efa-4e09-a2e3-5b204d793e0a,sequenceID:81c247f7-e569-47f5-84a5-4de69f243588,81c247f7-e569-47f5-84a5-4de69f243588,81c247f7-e569-47f5-84a5-4de69f243588,13835337-7eca-49e4-95d2-516353f83df4,Crocodylus johnstoni ,0.97,AWC 135,Macropodidae,macropodidae,crocodylus johnstoni
