mediaID,mediaComments,sequenceID,eventID,deploymentID,observationType,scientificName,confidence,classifiedBy,deploymentTags,true_species,pred_species
4a8879d0-1d29-4ef4-8e9b-877f703c5585,sequenceID:1fbc3e75-3f55-4c43-b0fe-1c9d2aca2d46,1fbc3e75-3f55-4c43-b0fe-1c9d2aca2d46,1fbc3e75-3f55-4c43-b0fe-1c9d2aca2d46,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.0,,Felis catus,felis catus,unclassified
6d95a3f3-a685-4fb2-b1cb-0c0e7cf2fb5d,sequenceID:07885285-7c11-46e2-955c-60d920c166d4,07885285-7c11-46e2-955c-60d920c166d4,07885285-7c11-46e2-955c-60d920c166d4,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.0,,Felis catus,felis catus,unclassified
a1eb1bd8-7c4c-41c5-97ea-cd513c406597,sequenceID:baf5f65f-e948-4b33-827f-a8446c85c595,baf5f65f-e948-4b33-827f-a8446c85c595,baf5f65f-e948-4b33-827f-a8446c85c595,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,0.75,wildobs national,Felis catus,felis catus,mammalia
8fe7b726-a53f-4f24-a3f3-981a2eb6dd91,sequenceID:c30390e4-ed34-47f6-bc40-2c62be8f204d,c30390e4-ed34-47f6-bc40-2c62be8f204d,c30390e4-ed34-47f6-bc40-2c62be8f204d,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Oryctolagus cuniculus,0.94,wildobs national,Felis catus,felis catus,oryctolagus cuniculus
f4a18d0c-5155-4ba8-9e98-24ace76ba30e,sequenceID:024a6a0c-9be0-425d-a3cd-210097cf99be,024a6a0c-9be0-425d-a3cd-210097cf99be,024a6a0c-9be0-425d-a3cd-210097cf99be,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,0.97,wildobs national,Felis catus,felis catus,mammalia
4e2461ff-90da-41f8-ab61-a99ba62e73dd,sequenceID:49d5245a-0036-484e-93c7-7dc8d53c15d5,49d5245a-0036-484e-93c7-7dc8d53c15d5,49d5245a-0036-484e-93c7-7dc8d53c15d5,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,canis lupus dingo,0.8,wildobs national,Felis catus,felis catus,canis lupus dingo
426f4c68-9ca0-44c3-8be9-388be2fed7c4,sequenceID:f5925366-4903-4463-9a5f-418620ee026b,f5925366-4903-4463-9a5f-418620ee026b,f5925366-4903-4463-9a5f-418620ee026b,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,0.85,wildobs national,Felis catus,felis catus,mammalia
49796dd3-5294-4f74-9766-7102237a23dc,sequenceID:f329f3aa-de89-4e6b-8421-2f71573103c2,f329f3aa-de89-4e6b-8421-2f71573103c2,f329f3aa-de89-4e6b-8421-2f71573103c2,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,0.9,wildobs national,Felis catus,felis catus,mammalia
592d8d25-0a43-4a70-949a-c4aabde87d5d,sequenceID:eb2964be-a77e-4c69-8a68-63cf225f3e8a,eb2964be-a77e-4c69-8a68-63cf225f3e8a,eb2964be-a77e-4c69-8a68-63cf225f3e8a,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,0.97,wildobs national,Felis catus,felis catus,mammalia
0ff348a6-6de2-4d1e-95fe-706a267e7656,sequenceID:aa7e961d-cd1a-4dc7-abe4-6af3d183e42c,aa7e961d-cd1a-4dc7-abe4-6af3d183e42c,aa7e961d-cd1a-4dc7-abe4-6af3d183e42c,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,0.88,wildobs national,Felis catus,felis catus,mammalia
fb7ea9db-ecbd-486f-84d6-b8daa89086c2,sequenceID:b106ac31-ba8d-4cf5-8fc4-6670d1b65f50,b106ac31-ba8d-4cf5-8fc4-6670d1b65f50,b106ac31-ba8d-4cf5-8fc4-6670d1b65f50,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,0.88,wildobs national,Felis catus,felis catus,mammalia
d06c40d9-255d-4c33-849f-bd7167d1f1ac,sequenceID:24bbdd13-bd7a-4086-a30c-1537f2013764,24bbdd13-bd7a-4086-a30c-1537f2013764,24bbdd13-bd7a-4086-a30c-1537f2013764,44e1d969-84b0-4df9-a821-81be2e5e6de0,human,Homo sapiens,0.97,wildobs national,Felis catus,felis catus,homo sapiens
112adf7c-04cd-4cd3-90bf-6c6a83924bf8,sequenceID:7d515a63-9b8d-42c2-bbea-e2ca3aa522ad,7d515a63-9b8d-42c2-bbea-e2ca3aa522ad,7d515a63-9b8d-42c2-bbea-e2ca3aa522ad,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Burhinus grallarius,0.83,wildobs national,Felis catus,felis catus,burhinus grallarius
3ad13f1f-57f7-436b-a67b-0bdecf1f7537,sequenceID:b45387c5-1e37-4f68-a57e-b01b72668da3,b45387c5-1e37-4f68-a57e-b01b72668da3,b45387c5-1e37-4f68-a57e-b01b72668da3,44e1d969-84b0-4df9-a821-81be2e5e6de0,human,Homo sapiens,0.84,wildobs national,Felis catus,felis catus,homo sapiens
d381a391-fe6e-435e-bc93-101996f9ee25,sequenceID:61fcb624-ccac-455f-976a-25a5e25872fb,61fcb624-ccac-455f-976a-25a5e25872fb,61fcb624-ccac-455f-976a-25a5e25872fb,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,0.96,wildobs national,Felis catus,felis catus,mammalia
749e49fa-8452-4ff5-ade5-ebecb33fe27f,sequenceID:8ffa12d8-4a60-4e7e-9ed9-83b1322a3b12,8ffa12d8-4a60-4e7e-9ed9-83b1322a3b12,8ffa12d8-4a60-4e7e-9ed9-83b1322a3b12,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Carnivora,0.76,wildobs national,Felis catus,felis catus,carnivora
85e08929-16a8-41aa-9f10-8c6aa9703d93,sequenceID:b0be8088-1668-48be-a9c8-9a6f9e7e21db,b0be8088-1668-48be-a9c8-9a6f9e7e21db,b0be8088-1668-48be-a9c8-9a6f9e7e21db,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Carnivora,0.99,wildobs national,Felis catus,felis catus,carnivora
0b4e184c-4312-4151-93c9-ef8948ba275b,sequenceID:b84426f6-e3db-48c3-a59b-804444d42091,b84426f6-e3db-48c3-a59b-804444d42091,b84426f6-e3db-48c3-a59b-804444d42091,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,0.67,wildobs national,Felis catus,felis catus,mammalia
e9f980fa-94df-4a6d-8228-987fa1e9aefb,sequenceID:285d8d41-b8f1-4785-9cc8-1ea303d1f4f9,285d8d41-b8f1-4785-9cc8-1ea303d1f4f9,285d8d41-b8f1-4785-9cc8-1ea303d1f4f9,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Notamacropus rufogriseus,0.95,wildobs national,Felis catus,felis catus,notamacropus rufogriseus
0aeea4dd-fe80-4eee-a79d-b178f2f7a69c,sequenceID:25fd4dfb-8973-4f38-8a90-73167e8c6d64,25fd4dfb-8973-4f38-8a90-73167e8c6d64,25fd4dfb-8973-4f38-8a90-73167e8c6d64,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Perameles nasuta,0.76,wildobs national,Felis catus,felis catus,perameles nasuta
ef9e458c-0f6f-4434-80dc-434ac784a33c,sequenceID:27b4aa6b-df66-4c95-9fba-39a9dcc541c6,27b4aa6b-df66-4c95-9fba-39a9dcc541c6,27b4aa6b-df66-4c95-9fba-39a9dcc541c6,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Vulpes vulpes,0.97,wildobs national,Felis catus,felis catus,vulpes vulpes
ff175dcc-fe67-47b6-9a81-1c2177d30ba7,sequenceID:a45fbd0c-3dc9-42ba-9a74-ecab656b9c7b,a45fbd0c-3dc9-42ba-9a74-ecab656b9c7b,a45fbd0c-3dc9-42ba-9a74-ecab656b9c7b,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Trichosurus caninus,0.8,wildobs national,Felis catus,felis catus,trichosurus caninus
28966845-5f03-4bab-8796-cbe93fd0913e,sequenceID:81d8e084-ffed-4099-a395-3206a045320f,81d8e084-ffed-4099-a395-3206a045320f,81d8e084-ffed-4099-a395-3206a045320f,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Canis lupus familiaris,1.0,wildobs national,Felis catus,felis catus,canis lupus familiaris
54e98d9e-4751-4a1d-ae2a-988185376812,sequenceID:7e9329ca-1466-4fd9-93e8-0fa56ffd719e,7e9329ca-1466-4fd9-93e8-0fa56ffd719e,7e9329ca-1466-4fd9-93e8-0fa56ffd719e,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Felis,0.7,wildobs national,Felis catus,felis catus,felis
5c44ea04-049f-414b-8b13-cb323daf80be,sequenceID:6de0ed3d-837f-4ce6-b802-35faae39cf4d,6de0ed3d-837f-4ce6-b802-35faae39cf4d,6de0ed3d-837f-4ce6-b802-35faae39cf4d,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.0,,Felis catus,felis catus,unclassified
aec87610-7250-4822-82c1-f1f698f0d759,sequenceID:307be022-42c0-442e-accd-959270683fb9,307be022-42c0-442e-accd-959270683fb9,307be022-42c0-442e-accd-959270683fb9,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Carnivora,0.86,wildobs national,Felis catus,felis catus,carnivora
c91ade0f-1c83-4e31-b35e-b90043c74216,sequenceID:719f2423-a573-4fe2-b0e0-2ff2fb52dc8b,719f2423-a573-4fe2-b0e0-2ff2fb52dc8b,719f2423-a573-4fe2-b0e0-2ff2fb52dc8b,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.0,,Felis catus,felis catus,unclassified
6c5279d7-fbe6-4de4-a2f8-7a99297b86b2,sequenceID:60f5714b-af4b-4f14-9ffc-35a7970bc056,60f5714b-af4b-4f14-9ffc-35a7970bc056,60f5714b-af4b-4f14-9ffc-35a7970bc056,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Varanus varius,0.67,wildobs national,Felis catus,felis catus,varanus varius
939b9df6-90be-4f54-9efe-757407fbbe7f,sequenceID:15add050-732f-415a-a652-985043e83292,15add050-732f-415a-a652-985043e83292,15add050-732f-415a-a652-985043e83292,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Isoodon macrourus,0.85,wildobs national,Felis catus,felis catus,isoodon macrourus
394c8cdf-5e72-4d37-8f6c-7e5e496c4308,sequenceID:e81d956f-f478-49db-9b67-e63bb1db679a,e81d956f-f478-49db-9b67-e63bb1db679a,e81d956f-f478-49db-9b67-e63bb1db679a,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Oryctolagus cuniculus,1.0,wildobs national,Felis catus,felis catus,oryctolagus cuniculus
706b6c8f-3457-48fe-8ffa-7224edd9814f,sequenceID:5daa5e07-92ac-45e9-b132-5351cae93bfc,5daa5e07-92ac-45e9-b132-5351cae93bfc,5daa5e07-92ac-45e9-b132-5351cae93bfc,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Oryctolagus cuniculus,0.99,wildobs national,Felis catus,felis catus,oryctolagus cuniculus
628780a4-d2f7-4db9-b8e8-6264c454e4a6,sequenceID:cb2db2cc-cfa3-46cf-8f6f-49297f21d2ae,cb2db2cc-cfa3-46cf-8f6f-49297f21d2ae,cb2db2cc-cfa3-46cf-8f6f-49297f21d2ae,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Bos taurus,1.0,wildobs national,Felis catus,felis catus,bos taurus
9927f9d4-d3f6-4274-9d7c-21da3e567338,sequenceID:cb2db2cc-cfa3-46cf-8f6f-49297f21d2ae,cb2db2cc-cfa3-46cf-8f6f-49297f21d2ae,cb2db2cc-cfa3-46cf-8f6f-49297f21d2ae,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Bos taurus,1.0,wildobs national,Felis catus,felis catus,bos taurus
6affb917-2e64-4c23-801b-9298bd01fb34,sequenceID:286f7e4f-d7a6-4c21-95f1-7fbd21c9c62c,286f7e4f-d7a6-4c21-95f1-7fbd21c9c62c,286f7e4f-d7a6-4c21-95f1-7fbd21c9c62c,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.74,wildobs national,Felis catus,felis catus,unclassified
557daf93-5397-4653-b004-fde9815d2ea7,sequenceID:dabb9cf1-6a6f-40dc-aa6a-f096c5f50719,dabb9cf1-6a6f-40dc-aa6a-f096c5f50719,dabb9cf1-6a6f-40dc-aa6a-f096c5f50719,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Burhinus grallarius,0.69,wildobs national,Felis catus,felis catus,burhinus grallarius
55e4c2e2-a742-4586-b885-aacfd515a0dd,sequenceID:6a174108-8dcb-4dbc-8626-01e9f3f65497,6a174108-8dcb-4dbc-8626-01e9f3f65497,6a174108-8dcb-4dbc-8626-01e9f3f65497,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,canis lupus dingo,0.94,wildobs national,Felis catus,felis catus,canis lupus dingo
bd962958-6140-4ea7-9486-ea6dcbb739b8,sequenceID:a170991f-3834-40a3-8a93-0454d2398c9d,a170991f-3834-40a3-8a93-0454d2398c9d,a170991f-3834-40a3-8a93-0454d2398c9d,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Vulpes vulpes,0.99,wildobs national,Felis catus,felis catus,vulpes vulpes
0cbeb8ef-98ea-4f61-883c-6e63bacccf05,sequenceID:4a07b63b-df76-42a8-b730-7a8ffd45cbd9,4a07b63b-df76-42a8-b730-7a8ffd45cbd9,4a07b63b-df76-42a8-b730-7a8ffd45cbd9,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.0,,Felis catus,felis catus,unclassified
6af7c1ba-77a1-40ee-bd02-5888476a6642,sequenceID:9e494104-7a71-405c-bf62-77210523f2a7,9e494104-7a71-405c-bf62-77210523f2a7,9e494104-7a71-405c-bf62-77210523f2a7,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Mammalia,1.0,wildobs national,Felis catus,felis catus,mammalia
b8094a62-647e-4427-bf78-f1d46cb0c51f,sequenceID:62d80e61-e506-4938-9b9a-9e93fe470f47,62d80e61-e506-4938-9b9a-9e93fe470f47,62d80e61-e506-4938-9b9a-9e93fe470f47,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.0,,Felis catus,felis catus,unclassified
3e3334ab-2451-44ff-baa2-41e32aa8c826,sequenceID:0c149a82-9dd6-4ebf-8044-479f0d529ce8,0c149a82-9dd6-4ebf-8044-479f0d529ce8,0c149a82-9dd6-4ebf-8044-479f0d529ce8,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Canis lupus familiaris,1.0,wildobs national,Felis catus,felis catus,canis lupus familiaris
d82ca427-ab7b-4c48-87d5-d1948d17fa20,sequenceID:0c149a82-9dd6-4ebf-8044-479f0d529ce8,0c149a82-9dd6-4ebf-8044-479f0d529ce8,0c149a82-9dd6-4ebf-8044-479f0d529ce8,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Canis lupus familiaris,1.0,wildobs national,Felis catus,felis catus,canis lupus familiaris
a05066a7-01e5-4cb8-b33c-6a5e275b2595,sequenceID:f159e523-2183-4d72-8ed8-69981d032abe,f159e523-2183-4d72-8ed8-69981d032abe,f159e523-2183-4d72-8ed8-69981d032abe,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.0,,Felis catus,felis catus,unclassified
9677fb83-4785-4ff0-8e62-68fb13c98650,sequenceID:327b1657-7292-49e9-92dc-15303048a547,327b1657-7292-49e9-92dc-15303048a547,327b1657-7292-49e9-92dc-15303048a547,44e1d969-84b0-4df9-a821-81be2e5e6de0,blank,Blank,0.5,wildobs national,Felis catus,felis catus,blank
7a19e6f6-43ca-4efe-a731-157b2150279d,sequenceID:0d38bd67-3532-4238-b9bc-505324bbef90,0d38bd67-3532-4238-b9bc-505324bbef90,0d38bd67-3532-4238-b9bc-505324bbef90,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.86,wildobs national,Felis catus,felis catus,unclassified
d9eb3199-c0e7-4fd6-a39a-12c2c650ddd7,sequenceID:747492a8-fc2d-4a47-9e9e-b9f75e078a57,747492a8-fc2d-4a47-9e9e-b9f75e078a57,747492a8-fc2d-4a47-9e9e-b9f75e078a57,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Canis lupus familiaris,1.0,wildobs national,Felis catus,felis catus,canis lupus familiaris
d9c1db4a-eb8e-4009-a6a3-3b8c3533647d,sequenceID:e047f699-6404-425d-8d27-40fc8b2c87fd,e047f699-6404-425d-8d27-40fc8b2c87fd,e047f699-6404-425d-8d27-40fc8b2c87fd,44e1d969-84b0-4df9-a821-81be2e5e6de0,unclassified,Unclassified,0.0,,Felis catus,felis catus,unclassified
f9bc7f50-5a76-4e25-a7b6-32dcaf4387a7,sequenceID:b50b5642-a095-4b8c-82fa-b4b4c16dfbef,b50b5642-a095-4b8c-82fa-b4b4c16dfbef,b50b5642-a095-4b8c-82fa-b4b4c16dfbef,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Dama dama,0.98,wildobs national,Felis catus,felis catus,dama dama
761efd34-bb58-41be-9484-08845500a8ec,sequenceID:852bbdab-04c2-4acb-a3a7-1ea76cfaa9fa,852bbdab-04c2-4acb-a3a7-1ea76cfaa9fa,852bbdab-04c2-4acb-a3a7-1ea76cfaa9fa,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Oryctolagus cuniculus,0.76,wildobs national,Felis catus,felis catus,oryctolagus cuniculus
c13d85d5-1323-41cd-a6f7-427a3601826d,sequenceID:debfec32-44a0-4a48-85b1-07be03be5c10,debfec32-44a0-4a48-85b1-07be03be5c10,debfec32-44a0-4a48-85b1-07be03be5c10,44e1d969-84b0-4df9-a821-81be2e5e6de0,human,Homo sapiens,0.96,wildobs national,Felis catus,felis catus,homo sapiens
d508cfc4-41f1-4b5b-b6a9-dd6a63a84737,sequenceID:676647ba-fe26-4c3d-8bdb-4d352b05fa3a,676647ba-fe26-4c3d-8bdb-4d352b05fa3a,676647ba-fe26-4c3d-8bdb-4d352b05fa3a,44e1d969-84b0-4df9-a821-81be2e5e6de0,animal,Felis,0.76,wildobs national,Felis catus,felis catus,felis
