observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
becaa63f-21db-4227-95c7-d13138bc80f4,13835337-7eca-49e4-95d2-516353f83df4,,05404b6f-b5b3-44f2-bc19-7fac3919593f,2021-05-31T01:16:43+10:00,2021-05-31T01:16:43+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:41:38Z,0.99,,
2bcac087-310e-4801-a0a8-39e2ea06adc7,13835337-7eca-49e4-95d2-516353f83df4,,e29012f2-8357-4d27-b72a-0bd0ce61b700,2021-05-31T01:17:16+10:00,2021-05-31T01:17:16+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:34:41Z,1.0,,
7e222f80-6137-4117-91ff-96ef45cc6831,13835337-7eca-49e4-95d2-516353f83df4,,9ee088b5-30fc-41f8-8b4f-d76be4a2b596,2021-05-31T01:17:36+10:00,2021-05-31T01:17:36+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:38Z,1.0,,
cd7f5fde-1ab8-4f5a-990a-83fe1707f1e3,13835337-7eca-49e4-95d2-516353f83df4,,cbb24980-70e6-425e-8f4d-4b4307782c81,2021-05-31T01:17:59+10:00,2021-05-31T01:17:59+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:41:00Z,1.0,,
e7537ca5-074b-4adf-96e9-39da021d657f,13835337-7eca-49e4-95d2-516353f83df4,,b07369bc-06f2-44a3-8f17-f0921b62258c,2021-05-31T01:18:30+10:00,2021-05-31T01:18:30+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:39:41Z,1.0,,
07769c31-150f-4e51-b5e9-6f68edd1f1ca,13835337-7eca-49e4-95d2-516353f83df4,,1ea96caa-9fac-45d4-bf65-096ddde6da64,2021-05-31T01:18:48+10:00,2021-05-31T01:18:48+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:47Z,0.99,,
744843af-0789-437f-9ad4-0e63ab6869c4,13835337-7eca-49e4-95d2-516353f83df4,,5b075896-fddd-4f32-9967-1b529aff398b,2021-05-31T01:19:41+10:00,2021-05-31T01:19:41+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:34:05Z,1.0,,
fb704ae8-3d5e-49fc-aa80-12a9ed4180ad,13835337-7eca-49e4-95d2-516353f83df4,,b1d40596-47b8-45c5-b11f-c8eee711c209,2021-05-31T01:19:59+10:00,2021-05-31T01:19:59+10:00,event,animal,,Canis familiaris,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:33Z,1.0,,
7a9d4f05-b2c2-4a7e-af00-0d045002bab8,13835337-7eca-49e4-95d2-516353f83df4,,1bc88e11-e4f3-42c3-8920-151a6441134c,2021-05-31T01:21:04+10:00,2021-05-31T01:21:04+10:00,event,animal,,Canis familiaris,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:40:00Z,0.82,,
0ff1c4bd-3810-4c0d-b357-930abe39822e,13835337-7eca-49e4-95d2-516353f83df4,,1bc88e11-e4f3-42c3-8920-151a6441134c,2021-05-31T01:21:04+10:00,2021-05-31T01:21:04+10:00,event,animal,,Bettongia lesueur,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:40:01Z,0.99,,
0ce9ca36-d785-417d-9690-8e75c375bd91,13835337-7eca-49e4-95d2-516353f83df4,,7b7532ec-b96e-4586-98e9-88f6fcb128ea,2021-05-31T01:21:25+10:00,2021-05-31T01:21:25+10:00,event,animal,,Macropus dorsalis,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:41:03Z,0.67,,
19e05eb8-c6ee-4459-aa9c-af08db19b33e,13835337-7eca-49e4-95d2-516353f83df4,,12299d85-8f21-4f9f-99bb-a65db4aec17b,2021-05-31T01:22:07+10:00,2021-05-31T01:22:07+10:00,event,animal,,Canis familiaris,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:42:01Z,1.0,,
9668309c-f12d-40ef-ac5c-cc6a0fbbe9a5,13835337-7eca-49e4-95d2-516353f83df4,,28b1e139-edb7-43e2-85dc-3f5493869a5e,2021-05-31T01:22:29+10:00,2021-05-31T01:22:29+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:38:03Z,0.85,,
bd9dde34-9dff-4bb8-99ff-0c83fefbf1fc,13835337-7eca-49e4-95d2-516353f83df4,,71703ec0-52af-421e-a2c7-0f93c299f17a,2021-05-31T01:22:53+10:00,2021-05-31T01:22:53+10:00,event,animal,,Canis familiaris,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:33:46Z,0.98,,
b57ec484-adcc-478c-8aab-f6581d28141e,13835337-7eca-49e4-95d2-516353f83df4,,82e36e7f-2fce-41e5-87be-d731ed457c6f,2021-05-31T01:23:21+10:00,2021-05-31T01:23:21+10:00,event,animal,,Macropus dorsalis,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:40:25Z,0.64,,
f9ba74c8-1af9-4184-9fc0-b636820c8c88,13835337-7eca-49e4-95d2-516353f83df4,,a7187671-7047-48ff-a951-e63a4958c9e8,2021-05-31T01:23:49+10:00,2021-05-31T01:23:49+10:00,event,animal,,Canis familiaris,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:15Z,0.85,,
3865d223-ca16-42ff-9582-c84531095d9a,13835337-7eca-49e4-95d2-516353f83df4,,bdd6a836-7fbd-4eb8-a2f5-d92e4022efc6,2021-05-31T08:17:21+10:00,2021-05-31T08:17:21+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:33:50Z,0.99,,
6a10afba-b8ee-42a6-94f3-4e0377d08bc2,13835337-7eca-49e4-95d2-516353f83df4,,9b81fbc8-cf03-477c-b2f7-658ed44315cb,2021-05-31T08:19:17+10:00,2021-05-31T08:19:17+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:41:42Z,0.99,,
764f0325-12eb-4248-8749-75354dd4deae,13835337-7eca-49e4-95d2-516353f83df4,,b2741cb9-e7f8-43a2-8d0e-7527bef0d2a0,2021-05-31T08:19:56+10:00,2021-05-31T08:19:56+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:34:08Z,0.99,,
d0698c49-d374-43cd-8edd-8e459ce2e9b4,13835337-7eca-49e4-95d2-516353f83df4,,3281b950-ec6c-4f69-810d-9c16d1cdcb65,2021-05-31T08:20:26+10:00,2021-05-31T08:20:26+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:40:59Z,1.0,,
47ef1fa7-5ab7-426e-8996-5b3e0487944f,13835337-7eca-49e4-95d2-516353f83df4,,c6d925f9-c627-4b96-874f-fc98b5c2f25e,2021-05-31T08:20:58+10:00,2021-05-31T08:20:58+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:35:54Z,1.0,,
9f4f952e-883f-48fe-a91f-1d8c4e3de805,13835337-7eca-49e4-95d2-516353f83df4,,2820b844-b31a-468c-a291-f2db1018d7b3,2021-05-31T08:21:24+10:00,2021-05-31T08:21:24+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:41:20Z,0.99,,
2de07ca9-6d5f-4bd9-8cb0-4ff484e3144c,13835337-7eca-49e4-95d2-516353f83df4,,622bb5de-c724-40a0-b4b6-aafad86527c6,2021-05-31T10:31:11+10:00,2021-05-31T10:31:11+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:44Z,0.99,,
114d597b-4bfc-4038-8daa-a56099619440,13835337-7eca-49e4-95d2-516353f83df4,,0056fdd2-cc37-4286-98ca-d2f7ec22682c,2021-05-31T22:50:55+10:00,2021-05-31T22:50:55+10:00,event,animal,,osphranter rufus,2,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:38:05Z,1.0,,
f377c247-d45d-447c-880c-a910efd78695,13835337-7eca-49e4-95d2-516353f83df4,,0470a474-14f7-43c1-86d6-3b63616c604a,2021-06-02T07:13:59+10:00,2021-06-02T07:13:59+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:49Z,0.85,,
6edfd61e-799f-4158-a21b-51b1534d7563,13835337-7eca-49e4-95d2-516353f83df4,,34dff2b3-6423-4b6f-a530-288a46c3ed97,2021-06-02T19:57:30+10:00,2021-06-02T19:57:30+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:33:51Z,0.99,,
106de91f-9b0f-4c01-9dd7-2ae5d07aae24,13835337-7eca-49e4-95d2-516353f83df4,,66b7cd8b-dfb2-4792-a075-f2abd19fb2cd,2021-06-03T02:36:10+10:00,2021-06-03T02:36:10+10:00,event,animal,,Macropus dorsalis,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:34Z,0.98,,
5fd512d1-b05a-41dd-b514-1d4ee6815965,13835337-7eca-49e4-95d2-516353f83df4,,837c673e-1403-43af-bfbd-812fae44bf5c,2021-06-03T05:58:21+10:00,2021-06-03T05:58:21+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:39:10Z,1.0,,
e888d15a-4341-4196-8bef-9161ac18e015,13835337-7eca-49e4-95d2-516353f83df4,,ebf6e47f-0a4e-4a7b-97f8-cd25dbeae33a,2021-06-03T05:59:59+10:00,2021-06-03T05:59:59+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:35:30Z,1.0,,
8e4cf615-a852-403a-85f1-9ee5da010236,13835337-7eca-49e4-95d2-516353f83df4,,935b12f8-7df7-40f2-9842-aa237024d092,2021-06-03T06:00:34+10:00,2021-06-03T06:00:34+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:38:26Z,1.0,,
cda1507c-7d17-4449-881f-fc757ee4a554,13835337-7eca-49e4-95d2-516353f83df4,,8b19a2b2-37fd-4704-aa36-94f430978f5f,2021-06-03T06:01:01+10:00,2021-06-03T06:01:01+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:40:44Z,1.0,,
6d7ea783-5990-4a84-a466-989719601f65,13835337-7eca-49e4-95d2-516353f83df4,,26229fde-ee5d-4f14-bdac-bb53006053af,2021-06-03T06:02:29+10:00,2021-06-03T06:02:29+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:34:47Z,0.99,,
baaa9e7b-502c-4205-90d3-361cabab9c19,13835337-7eca-49e4-95d2-516353f83df4,,114e90af-0747-4eb4-883a-97f14a825e3c,2021-06-03T06:03:22+10:00,2021-06-03T06:03:22+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:34:13Z,1.0,,
532a7fc7-9b58-4ca7-8da7-25ad80e5ef17,13835337-7eca-49e4-95d2-516353f83df4,,3287e07f-4a3a-4d2e-b08f-b5d632f5984c,2021-06-03T06:03:46+10:00,2021-06-03T06:03:46+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:33:54Z,1.0,,
e785122f-dd2f-4e8f-9e42-da8bdf484f13,13835337-7eca-49e4-95d2-516353f83df4,,501c6989-7491-43e2-9b60-216fbbadcb3c,2021-06-03T06:23:23+10:00,2021-06-03T06:23:23+10:00,event,animal,,Bettongia lesueur,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:40:15Z,0.97,,
397ee4a9-59ba-4333-aa7f-6f805dc54ad9,13835337-7eca-49e4-95d2-516353f83df4,,72cf5ebc-49cd-47b3-9020-13ff94759511,2021-06-05T07:40:54+10:00,2021-06-05T07:40:54+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:38:48Z,1.0,,
b71d96d3-de84-41b7-857d-4240d9fbea60,13835337-7eca-49e4-95d2-516353f83df4,,98fbe529-0393-40ce-a9c2-47cfa8a087cf,2021-06-05T08:03:53+10:00,2021-06-05T08:03:53+10:00,event,animal,,Capra hircus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:38:52Z,0.76,,
0f27382d-d4bc-4b16-97ae-d50dd30e1258,13835337-7eca-49e4-95d2-516353f83df4,,d3ab9593-ea3c-44c6-9df3-1c1ff260b023,2021-06-05T22:47:14+10:00,2021-06-05T22:47:14+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:38:46Z,1.0,,
20ac5758-d1c9-4b33-adbc-8d80c9a8e023,13835337-7eca-49e4-95d2-516353f83df4,,78a9fe66-5b51-4a3b-b34d-9fae8108c23c,2021-06-05T22:47:28+10:00,2021-06-05T22:47:28+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:14Z,1.0,,
57f7be68-66a2-4e2a-aaf4-67f1c0657d63,13835337-7eca-49e4-95d2-516353f83df4,,81c247f7-e569-47f5-84a5-4de69f243588,2021-06-06T05:20:36+10:00,2021-06-06T05:20:36+10:00,event,animal,,Macropus dorsalis,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:29Z,0.53,,
f340f069-d397-48af-ad57-95151489ccb5,13835337-7eca-49e4-95d2-516353f83df4,,81c247f7-e569-47f5-84a5-4de69f243588,2021-06-06T05:20:36+10:00,2021-06-06T05:20:36+10:00,event,animal,,Crocodylus johnstoni ,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:36:29Z,0.97,,
89256b27-fba2-4e05-b694-4e4f2ccbed3b,13835337-7eca-49e4-95d2-516353f83df4,,cce7509a-dcf4-4698-8198-61520a9daae5,2021-06-06T08:34:58+10:00,2021-06-06T08:34:58+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:35:10Z,0.99,,
631bcdb2-af6f-47af-b0c0-53cd7ffd6c78,13835337-7eca-49e4-95d2-516353f83df4,,1e89c076-9d1f-4374-923f-0c589fcdee71,2021-06-07T07:57:46+10:00,2021-06-07T07:57:46+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:34:04Z,1.0,,
ed6d8fc8-fcad-4ef2-9f98-23e2655142f4,13835337-7eca-49e4-95d2-516353f83df4,,f6222cde-3241-405d-9cb9-4ad3e0723f72,2021-06-07T07:57:58+10:00,2021-06-07T07:57:58+10:00,event,animal,,osphranter rufus,1,,,,,,,,,,,,machine,AWC 135,2026-03-26T05:35:16Z,1.0,,
